gene,LR_stat,pvalue,padj
ENSG00000095370,237.48913705042514,1.387386583117838e-53,6.016078194154444e-51
ENSG00000181778,237.42320258915652,1.4340846076409312e-53,6.129796870702794e-51
ENSG00000136816,237.3994250831806,1.4513079117032012e-53,6.129796870702794e-51
ENSG00000169220,236.66195696068533,2.101690459039584e-53,8.762971424216069e-51
ENSG00000225470,236.57061199880414,2.2003268283202797e-53,9.058104950712929e-51
ENSG00000111331,236.02142418752075,2.898960590839654e-53,1.1784999541910902e-50
ENSG00000138642,235.42803006722562,3.905155160310351e-53,1.5679439027606574e-50
ENSG00000179933,234.88978231492632,5.116938415225486e-53,2.0294276968288203e-50
ENSG00000185507,234.77831948190882,5.4114823329568065e-53,2.1203882943665212e-50
ENSG00000133106,234.15773614653116,7.389994962654342e-53,2.8611597163743395e-50
ENSG00000164674,233.91018108190207,8.36811831847657e-53,3.201740517099941e-50
ENSG00000172349,233.1506617383048,1.2253373048467639e-52,4.633769747468192e-50
ENSG00000055332,233.11841229860966,1.2453410905371806e-52,4.6552853961437e-50
ENSG00000171049,232.44368521980124,1.7475417439171635e-52,6.381998928064354e-50
ENSG00000117226,232.4226169559864,1.766127247788549e-52,6.381998928064354e-50
ENSG00000108771,232.46659996380993,1.727549339256147e-52,6.381998928064354e-50
ENSG00000163464,230.21217756908948,5.358833782223402e-52,1.915164750169994e-49
ENSG00000112343,229.66693864883894,7.046572670710485e-52,2.4909634390961565e-49
ENSG00000128383,229.48880412928108,7.705953908716142e-52,2.6947637959060898e-49
ENSG00000137959,229.31699368372728,8.400319703660094e-52,2.9063318872599318e-49
ENSG00000159882,228.72272729000636,1.1321338236583156e-51,3.8757111803174465e-49
ENSG00000239305,227.91564717132727,1.6979073755552306e-51,5.752014965396584e-49
ENSG00000173110,227.3979991840167,2.201959531815982e-51,7.382693597290656e-49
ENSG00000188313,226.97188213200369,2.727364958093066e-51,9.05095542521456e-49
ENSG00000135211,226.85778911839773,2.888194784943231e-51,9.487865736961994e-49
ENSG00000088827,226.77948119071655,3.0040361315265215e-51,9.769726306950552e-49
ENSG00000105483,224.4181981375655,9.833415222461962e-51,3.1663597016327516e-48
ENSG00000164144,224.0110057662416,1.2064685179137191e-50,3.846742072508821e-48
ENSG00000035681,223.91970179107426,1.26307794261997e-50,3.9881379465909385e-48
ENSG00000181381,223.6666676443136,1.4342312832376e-50,4.485006710908964e-48
ENSG00000140259,221.4604194859007,4.343437163903039e-50,1.345307270899568e-47
ENSG00000116863,220.42181320470857,7.3177196527212055e-50,2.2451592315641416e-47
ENSG00000167208,220.32777768978178,7.671621291173742e-50,2.33174268814535e-47
ENSG00000254017,220.07334255804696,8.717374845468072e-50,2.62505985855845e-47
ENSG00000079263,219.8999811389921,9.510432708961411e-50,2.837599014319661e-47
ENSG00000178966,219.46877639855467,1.1810210184377061e-49,3.4917423237846433e-47
ENSG00000196470,219.41583058438906,1.2128485946549048e-49,3.553537116699713e-47
ENSG00000118260,218.96576991598457,1.5204701836098688e-49,4.415065295657156e-47
ENSG00000142687,218.78107961017966,1.6682629116502684e-49,4.801349240061064e-47
ENSG00000111913,218.6972420510277,1.740011316143215e-49,4.963916493299091e-47
ENSG00000185909,218.2360446487313,2.193583267467934e-49,6.203453480399318e-47
ENSG00000136147,217.5432671027109,3.1065123063078625e-49,8.70948217463313e-47
ENSG00000151743,217.2154557685831,3.662527723199972e-49,1.018057492426577e-46
ENSG00000119950,216.78734425467528,4.541179762880101e-49,1.2515953241388698e-46
ENSG00000067182,216.22534971447473,6.022306094749907e-49,1.6458608303651803e-46
ENSG00000232815,216.03246256359606,6.6349824881481526e-49,1.7981908373296184e-46
ENSG00000168264,215.2529697156192,9.814819513990246e-49,2.637996365570172e-46
ENSG00000143409,213.46911145156176,2.4045443565623607e-48,6.4098845544361555e-46
ENSG00000163219,213.36631859486008,2.531964483189017e-48,6.694678774168554e-46
ENSG00000137965,213.0218876230496,3.010214516720887e-48,7.895015847806183e-46
ENSG00000124786,212.5526017952227,3.8104482797081205e-48,9.9138719162134e-46
ENSG00000186470,211.65592579193532,5.978556379856267e-48,1.543131830045123e-45
ENSG00000112763,211.20590351328997,7.495063948879203e-48,1.9193265334287357e-45
ENSG00000204261,210.0338999498196,1.3504229198677252e-47,3.4311292343701683e-45
ENSG00000008130,209.4502712529683,1.8105134993758492e-47,4.564458916798556e-45
ENSG00000115267,208.7979336436841,2.512615972539558e-47,6.285792050687038e-45
ENSG00000138646,208.10152886206512,3.56506257099037e-47,8.850608010209834e-45
ENSG00000165233,207.69050911815287,4.38272514879005e-47,1.0798105097647726e-44
ENSG00000198899,207.35244701099248,5.194023411326297e-47,1.2700754088958934e-44
ENSG00000090989,207.01804568771811,6.144200840711124e-47,1.491206714489606e-44
ENSG00000134326,206.64126210319353,7.424629091550689e-47,1.7886206467808258e-44
ENSG00000121236,206.58565642710943,7.634968858341869e-47,1.825768067727899e-44
ENSG00000125449,205.89987584202976,1.0775509989797093e-46,2.5579644955341684e-44
ENSG00000115325,205.2699880168369,1.4786835132806052e-46,3.48476414629796e-44
ENSG00000163823,204.88099317314914,1.797845462917918e-46,4.206441017627088e-44
ENSG00000163568,204.85294462927516,1.8233601913288563e-46,4.235665724456933e-44
ENSG00000009844,204.66307289464535,2.0058665307101664e-46,4.626580944096172e-44
ENSG00000170956,204.48019404272281,2.1989023223524926e-46,5.036105727292096e-44
ENSG00000126709,203.8022710112578,3.0912154169787354e-46,7.030245300068702e-44
ENSG00000154305,203.51949234577026,3.563136756350516e-46,8.047245388196629e-44
ENSG00000109046,203.45289566912817,3.684377840342068e-46,8.263678353352051e-44
ENSG00000233030,202.80270679198358,5.107863294575848e-46,1.1377940415492857e-43
ENSG00000148572,202.67761812451354,5.439194786741988e-46,1.203357094247775e-43
ENSG00000048342,202.09695060090658,7.28185401917431e-46,1.6001382189972089e-43
ENSG00000161010,201.38879960825838,1.0393692177642205e-45,2.268615147659596e-43
ENSG00000173193,200.9162128173203,1.3179410417326443e-45,2.857471903948604e-43
ENSG00000163563,200.87833300197317,1.3432660110400197e-45,2.8930925305326833e-43
ENSG00000117228,200.75232726555308,1.431062999194919e-45,3.0619099249879707e-43
ENSG00000106560,200.28231376556766,1.81227845471017e-45,3.852216987195042e-43
ENSG00000116560,200.17560176845234,1.9121050284327666e-45,4.038018164590288e-43
ENSG00000122861,199.54318548075122,2.62736013697551e-45,5.512710088691454e-43
ENSG00000133943,199.51046140098143,2.670919603433831e-45,5.56818252197917e-43
ENSG00000156587,198.75212636300967,3.9097592618723366e-45,8.098929344879754e-43
ENSG00000068079,198.6554923930711,4.104293249971298e-45,8.44809019465611e-43
ENSG00000102524,198.00652586172117,5.686738010227549e-45,1.1631703998026439e-42
ENSG00000115421,196.89467782015137,9.942798439400949e-45,2.020998067788735e-42
ENSG00000106392,196.49339370721103,1.2164240303409477e-44,2.4571765412887145e-42
ENSG00000130813,195.7854012668182,1.7361994885467734e-44,3.485474059661615e-42
ENSG00000187608,195.0080036717141,2.56604741315429e-44,5.119815581018639e-42
ENSG00000068784,194.98252992806073,2.599107926046846e-44,5.154157803103386e-42
ENSG00000104133,194.7138904816059,2.9747811075231586e-44,5.863383707810192e-42
ENSG00000277511,194.43863526517814,3.4160957200505124e-44,6.69266656671583e-42
ENSG00000145016,194.34300944037668,3.5842695586641927e-44,6.980096681848916e-42
ENSG00000168040,193.23101058657434,6.267605538825552e-44,1.213303972224313e-41
ENSG00000165355,192.30825638245648,9.965615290061722e-44,1.9177617778898659e-41
ENSG00000119820,191.979744704339,1.175457726380401e-43,2.248719775137847e-41
ENSG00000172936,190.6777503554574,2.261487193749133e-43,4.301057690942065e-41
ENSG00000258659,190.59573888166253,2.3566503869358222e-43,4.4559874351120236e-41
ENSG00000120690,190.47771924989803,2.500667343276193e-43,4.700965510868691e-41
ENSG00000246082,190.20684754647166,2.865370715954474e-43,5.355608415188013e-41
ENSG00000108984,189.87979706362813,3.3772933852520013e-43,6.276362027152319e-41
ENSG00000143891,188.99047833628123,5.280691851261259e-43,9.757878431063562e-41
ENSG00000197063,188.961742678833,5.357514720511103e-43,9.84390360115605e-41
ENSG00000178927,188.47232977139564,6.85165304304259e-43,1.2518509003698377e-40
ENSG00000062485,188.26627330404068,7.599325294734667e-43,1.378591272054092e-40
ENSG00000125826,188.25823006223007,7.63010974016778e-43,1.378591272054092e-40
ENSG00000109220,188.19328901768299,7.88327536094643e-43,1.4164634325342531e-40
ENSG00000160710,187.43155649271546,1.1560759984217598e-42,2.0658188802567293e-40
ENSG00000079950,187.35452892152395,1.2017137742598036e-42,2.1356358123758107e-40
ENSG00000249662,187.25862456961812,1.261061976942733e-42,2.2289270442462805e-40
ENSG00000107796,186.986617725778,1.4458203442083436e-42,2.54167401266723e-40
ENSG00000168016,186.94067355962014,1.47959817054479e-42,2.5870694463686916e-40
ENSG00000164967,186.79739580326148,1.590087091778056e-42,2.7653910373693016e-40
ENSG00000108100,186.4311853711933,1.9114554302297382e-42,3.3066145479750825e-40
ENSG00000182952,186.32741067592076,2.013808672637452e-42,3.465242627064297e-40
ENSG00000183621,186.27225113530014,2.0704253160828476e-42,3.5439143226129672e-40
ENSG00000111642,186.0253994522462,2.3439463987141386e-42,3.991090302564462e-40
ENSG00000116663,185.973988341342,2.405308846918929e-42,4.074242412473824e-40
ENSG00000198938,185.95017046608365,2.4342790150299897e-42,4.101949332995094e-40
